x,y
19.651848310193778,-79.09937699501239
19.660552102438935,-80.04589257013708
19.66903829987796,-80.99327025588366
19.67731234238101,-81.94148849948657
19.685379533821486,-82.8905262869994
19.693245045475948,-83.84036312982442
19.70091391933905,-84.79097905157882
19.708391071355575,-85.74235457528934
19.715681294571684,-86.69447071090711
19.722789262207392,-87.64730894313443
19.729719530652208,-88.60085121955608
19.736476542385905,-89.55507993906717
19.743064628826257,-90.50997794059049
19.7494880131056,-91.46552849207573
19.75575081277796,-92.42171527977384
19.761857042458512,-93.37852239777949
19.76781061639705,-94.335934337835
19.773615350987125,-95.29393597938912
19.779274967212448,-96.25251257990439
19.78479309303214,-97.21164976540678
19.790173265706336,-98.1713335212716
19.79541893406368,-99.13155018323982
19.80053346071209,-100.09228642865882
19.805520124194288,-101.05352926794235
19.810382121089432,-102.01526603624379
19.815122568062197,-102.97748438533769
19.819744503860644,-103.94017227570424
19.82425089126413,-104.90331796881163
19.828644618982526,-105.86691001959134
19.832928503507965,-106.83093726910157
19.837105290920267,-107.79538883737403
19.84117765864726,-108.76025411643968
19.84514821718108,-109.72552276352869
19.849019511751553,-110.69118469444047
19.852794023957767,-111.65723007707946
19.856474173358823,-112.62364932515247
19.860062319024852,-113.59043309202366
19.863560761049232,-114.55757226472306
19.866971742023,-115.52505795810498
19.870297448472428,-116.49288150915235
19.87354001226062,-117.46103447142355
